1973-3-01,A.A. Mallett,AUS,346
1973-3-01,J.A. Snow,ENG,331
1973-3-01,D.K. Lillee,AUS,301
1973-3-01,R.A. Woolmer,ENG,278
1973-3-01,A.W. Greig,ENG,248
1973-3-01,G.S. Chappell,AUS,209
1973-3-01,Sarfraz Nawaz,PAK,151
1973-3-01,R. Illingworth,ENG,130
1973-3-01,D.R. Hadlee,NZ,129
1973-3-01,K.R. Stackpole,AUS,119
1973-3-01,H.J. Howarth,NZ,111
1973-3-01,K.D. Walters,AUS,88
1973-3-01,Majid Khan,PAK,85
1973-3-01,Salim Altaf,PAK,83
1973-3-01,Asif Masood,PAK,72
1973-3-01,R.O. Collinge,NZ,65
1973-3-01,B. Wood,ENG,59
1973-3-01,B.E. Congdon,NZ,57
1973-3-01,P. Lever,ENG,42
1973-3-01,Asif Iqbal,PAK,38
1973-3-01,Intikhab Alam,PAK,32
1973-3-01,R.J. Hadlee,NZ,26
1973-3-01,K.W.R. Fletcher,ENG,0
1973-3-01,Wasim Raja,PAK,0
1973-3-01,R. Edwards,AUS,0
1973-3-01,Wasim Bari,PAK,0
1973-3-01,A.P.E. Knott,ENG,0
1973-3-01,Sadiq Mohammad,PAK,0
1973-3-01,Mushtaq Mohammad,PAK,0
1973-3-01,J.H. Edrich,ENG,0
1973-3-01,I.R. Redpath,AUS,0
1973-3-01,D.L. Amiss,ENG,0
1973-3-01,M.G. Burgess,NZ,0
1973-3-01,G. Boycott,ENG,0
1973-3-01,Nasim-ul-Ghani,PAK,0
1973-3-01,R.W. Marsh,AUS,0
1973-3-01,K.J. Wadsworth,NZ,0
1973-3-01,I.M. Chappell,AUS,0
1973-3-01,G.E. Vivian,NZ,0
1973-3-01,B.F. Hastings,NZ,0
1973-3-01,G.M. Turner,NZ,0
1973-3-01,P.G. Coman,NZ,0
1973-4-01,G.G. Arnold,ENG,376
1973-4-01,A.A. Mallett,AUS,346
1973-4-01,J.A. Snow,ENG,331
1973-4-01,D.K. Lillee,AUS,301
1973-4-01,R.A. Woolmer,ENG,278
1973-4-01,A.W. Greig,ENG,248
1973-4-01,G.S. Chappell,AUS,209
1973-4-01,Sarfraz Nawaz,PAK,151
1973-4-01,R. Illingworth,ENG,130
1973-4-01,D.R. Hadlee,NZ,129
1973-4-01,K.R. Stackpole,AUS,119
1973-4-01,H.J. Howarth,NZ,111
1973-4-01,K.D. Walters,AUS,88
1973-4-01,Majid Khan,PAK,85
1973-4-01,Salim Altaf,PAK,83
1973-4-01,Asif Masood,PAK,72
