SI Mahmood,7.0,6,0,41,1,5.85,South Africa,Centurion,Sun Nov 22 00:00:00 GMT 2009
LJ Wright,7.0,6,0,28,1,4.0,South Africa,Centurion,Sun Nov 22 00:00:00 GMT 2009
AU Rashid,3.0,6,0,27,0,9.0,South Africa,Centurion,Sun Nov 22 00:00:00 GMT 2009
PD Collingwood,6.0,6,0,24,2,4.0,South Africa,Centurion,Sun Nov 22 00:00:00 GMT 2009
IJL Trott,7.0,6,0,21,0,3.0,South Africa,Centurion,Sun Nov 22 00:00:00 GMT 2009
DW Steyn,10.0,6,0,64,0,6.4,England,Centurion,Sun Nov 22 00:00:00 GMT 2009
CK Langeveldt,10.0,6,0,46,2,4.6,England,Centurion,Sun Nov 22 00:00:00 GMT 2009
R McLaren,8.0,6,0,43,0,5.37,England,Centurion,Sun Nov 22 00:00:00 GMT 2009
JA Morkel,5.0,6,0,26,1,5.2,England,Centurion,Sun Nov 22 00:00:00 GMT 2009
RE van der Merwe,9.0,6,0,55,0,6.11,England,Centurion,Sun Nov 22 00:00:00 GMT 2009
JP Duminy,4.0,6,0,17,0,4.25,England,Centurion,Sun Nov 22 00:00:00 GMT 2009
JM Anderson,7.0,6,0,55,0,7.85,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
SCJ Broad,10.0,6,0,71,4,7.1,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
TT Bresnan,10.0,6,0,61,0,6.1,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
GP Swann,9.0,6,0,49,0,5.44,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
PD Collingwood,5.0,6,0,38,0,7.6,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
LJ Wright,8.0,6,0,66,2,8.25,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
IJL Trott,1.0,6,0,8,0,8.0,South Africa,Cape Town,Fri Nov 27 00:00:00 GMT 2009
DW Steyn,6.0,6,0,42,0,7.0,England,Cape Town,Fri Nov 27 00:00:00 GMT 2009
WD Parnell,9.5,6,1,48,5,5.05,England,Cape Town,Fri Nov 27 00:00:00 GMT 2009
M Morkel,9.0,6,1,39,3,4.33,England,Cape Town,Fri Nov 27 00:00:00 GMT 2009
R McLaren,5.0,6,0,34,0,6.8,England,Cape Town,Fri Nov 27 00:00:00 GMT 2009
RE van der Merwe,6.0,6,0,50,0,8.33,England,Cape Town,Fri Nov 27 00:00:00 GMT 2009
JP Duminy,6.0,6,0,25,2,4.16,England,Cape Town,Fri Nov 27 00:00:00 GMT 2009
JM Anderson,10.0,6,3,23,5,2.3,South Africa,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
SCJ Broad,9.833333333333334,6,0,30,2,3.05,South Africa,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
LJ Wright,5.0,6,0,31,0,6.2,South Africa,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
TT Bresnan,8.0,6,2,15,1,1.87,South Africa,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
PD Collingwood,4.0,6,0,20,2,5.0,South Africa,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
WD Parnell,6.0,6,0,30,0,5.0,England,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
CK Langeveldt,5.0,6,1,24,0,4.8,England,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
M Morkel,6.333333333333333,6,1,19,0,3.0,England,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
R McLaren,6.0,6,1,25,1,4.16,England,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
J Botha,8.0,6,0,22,2,2.75,England,Port Elizabeth,Sun Nov 29 00:00:00 GMT 2009
KMDN Kulasekara,10.0,6,0,65,2,6.5,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
UWMBCA Welegedara,10.0,6,0,63,2,6.3,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
CRD Fernando,9.0,6,0,66,2,7.33,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
AD Mathews,7.0,6,0,60,1,8.57,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
ST Jayasuriya,7.0,6,0,76,0,10.85,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
SHT Kandamby,5.0,6,0,49,0,9.8,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
TM Dilshan,2.0,6,0,26,0,13.0,India,Rajkot,Tue Dec 15 00:00:00 GMT 2009
P Kumar,9.0,6,0,67,1,7.44,Sri Lanka,Rajkot,Tue Dec 15 00:00:00 GMT 2009
A Nehra,10.0,6,0,81,1,8.1,Sri Lanka,Rajkot,Tue Dec 15 00:00:00 GMT 2009
Z Khan,10.0,6,0,88,0,8.8,Sri Lanka,Rajkot,Tue Dec 15 00:00:00 GMT 2009
RA Jadeja,8.0,6,0,73,0,9.12,Sri Lanka,Rajkot,Tue Dec 15 00:00:00 GMT 2009
Harbhajan Singh,10.0,6,0,58,2,5.8,Sri Lanka,Rajkot,Tue Dec 15 00:00:00 GMT 2009
SK Raina,3.0,6,0,37,1,12.33,Sri Lanka,Rajkot,Tue Dec 15 00:00:00 GMT 2009
UWMBCA Welegedara,9.0,6,0,53,1,5.88,India,Nagpur,Fri Dec 18 00:00:00 GMT 2009
AD Mathews,10.0,6,1,60,1,6.0,India,Nagpur,Fri Dec 18 00:00:00 GMT 2009
RAS Lakmal,8.0,6,0,57,0,7.12,India,Nagpur,Fri Dec 18 00:00:00 GMT 2009
BAW Mendis,10.0,6,0,57,1,5.7,India,Nagpur,Fri Dec 18 00:00:00 GMT 2009
S Randiv,10.0,6,0,51,3,5.1,India,Nagpur,Fri Dec 18 00:00:00 GMT 2009
TM Dilshan,3.0,6,0,16,0,5.33,India,Nagpur,Fri Dec 18 00:00:00 GMT 2009
P Kumar,8.0,6,0,48,0,6.0,Sri Lanka,Nagpur,Fri Dec 18 00:00:00 GMT 2009
Z Khan,10.0,6,0,63,3,6.3,Sri Lanka,Nagpur,Fri Dec 18 00:00:00 GMT 2009
A Nehra,10.0,6,0,74,1,7.4,Sri Lanka,Nagpur,Fri Dec 18 00:00:00 GMT 2009
Harbhajan Singh,10.0,6,0,58,1,5.8,Sri Lanka,Nagpur,Fri Dec 18 00:00:00 GMT 2009
RA Jadeja,9.166666666666666,6,0,42,0,4.58,Sri Lanka,Nagpur,Fri Dec 18 00:00:00 GMT 2009
SK Raina,2.0,6,0,11,0,5.5,Sri Lanka,Nagpur,Fri Dec 18 00:00:00 GMT 2009
Z Khan,7.0,6,0,49,0,7.0,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
I Sharma,7.0,6,0,63,2,9.0,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
A Nehra,6.333333333333333,6,0,32,2,5.05,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
Harbhajan Singh,9.0,6,0,29,1,3.22,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
V Sehwag,4.0,6,0,26,1,6.5,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
RA Jadeja,10.0,6,0,32,4,3.2,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
Yuvraj Singh,1.0,6,0,5,0,5.0,Sri Lanka,Cuttack,Mon Dec 21 00:00:00 GMT 2009
UWMBCA Welegedara,8.0,6,1,35,2,4.37,India,Cuttack,Mon Dec 21 00:00:00 GMT 2009
KMDN Kulasekara,8.0,6,0,47,0,5.87,India,Cuttack,Mon Dec 21 00:00:00 GMT 2009
SL Malinga,9.5,6,1,56,0,5.89,India,Cuttack,Mon Dec 21 00:00:00 GMT 2009
BAW Mendis,9.0,6,0,67,0,7.44,India,Cuttack,Mon Dec 21 00:00:00 GMT 2009
S Randiv,8.0,6,1,33,1,4.12,India,Cuttack,Mon Dec 21 00:00:00 GMT 2009
Z Khan,10.0,6,0,49,2,4.9,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
A Nehra,9.0,6,1,68,2,7.55,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
I Sharma,7.0,6,0,67,0,9.57,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
Harbhajan Singh,10.0,6,0,53,1,5.3,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
RA Jadeja,9.0,6,1,51,0,5.66,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
V Sehwag,3.0,6,0,15,0,5.0,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
SK Raina,2.0,6,0,9,0,4.5,Sri Lanka,Kolkata,Thu Dec 24 00:00:00 GMT 2009
NLTC Perera,9.0,6,0,66,0,7.33,India,Kolkata,Thu Dec 24 00:00:00 GMT 2009
RAS Lakmal,10.0,6,0,55,2,5.5,India,Kolkata,Thu Dec 24 00:00:00 GMT 2009
SL Malinga,9.166666666666666,6,0,75,0,8.18,India,Kolkata,Thu Dec 24 00:00:00 GMT 2009
S Randiv,10.0,6,0,57,1,5.7,India,Kolkata,Thu Dec 24 00:00:00 GMT 2009
ST Jayasuriya,7.0,6,0,42,0,6.0,India,Kolkata,Thu Dec 24 00:00:00 GMT 2009
TM Dilshan,3.0,6,0,17,0,5.66,India,Kolkata,Thu Dec 24 00:00:00 GMT 2009
Z Khan,8.0,6,1,31,2,3.87,Sri Lanka,Delhi,Sun Dec 27 00:00:00 GMT 2009
A Nehra,5.0,6,0,24,0,4.8,Sri Lanka,Delhi,Sun Dec 27 00:00:00 GMT 2009
S Tyagi,6.5,6,1,15,1,2.3,Sri Lanka,Delhi,Sun Dec 27 00:00:00 GMT 2009
Harbhajan Singh,4.0,6,0,12,1,3.0,Sri Lanka,Delhi,Sun Dec 27 00:00:00 GMT 2009
KMDN Kulasekara,10.0,6,1,46,1,4.6,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
UWMBCA Welegedara,8.0,6,0,39,0,4.87,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
TM Dilshan,3.0,6,0,16,1,5.33,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
RAS Lakmal,9.0,6,1,63,2,7.0,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
S Randiv,10.0,6,0,51,2,5.1,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
SHT Kandamby,5.0,6,0,21,0,4.2,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
M Pushpakumara,5.0,6,0,21,0,4.2,Bangladesh,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Shafiul Islam,5.0,6,0,39,1,7.8,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Rubel Hossain,7.0,6,0,47,1,6.71,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Shakib Al Hasan,10.0,6,0,43,0,4.3,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Abdur Razzak,10.0,6,0,37,0,3.7,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Mahmudullah,6.0,6,0,32,1,5.33,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Naeem Islam,5.833333333333333,6,0,39,0,6.68,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
Mohammad Ashraful,1.0,6,0,11,0,11.0,Sri Lanka,Dhaka,Mon Jan 04 00:00:00 GMT 2010
UWMBCA Welegedara,10.0,6,1,66,5,6.6,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
RAS Lakmal,8.0,6,1,48,0,6.0,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
T Thushara,10.0,6,0,62,2,6.2,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
S Randiv,10.0,6,0,36,0,3.6,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
SHT Kandamby,4.0,6,1,22,0,5.5,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
TT Samaraweera,2.0,6,0,12,0,6.0,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
NLTC Perera,6.0,6,0,27,2,4.5,India,Dhaka,Tue Jan 05 00:00:00 GMT 2010
Z Khan,9.0,6,0,57,0,6.33,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
A Nehra,8.0,6,0,55,0,6.87,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
S Sreesanth,7.0,6,0,47,1,6.71,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
Harbhajan Singh,10.0,6,1,47,3,4.7,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
V Sehwag,5.0,6,0,26,0,5.2,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
RA Jadeja,4.0,6,0,31,0,7.75,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
Yuvraj Singh,5.0,6,0,19,0,3.8,Sri Lanka,Dhaka,Tue Jan 05 00:00:00 GMT 2010
A Nehra,6.0,6,0,44,1,7.33,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
S Sreesanth,8.0,6,0,54,1,6.75,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Z Khan,6.0,6,0,43,0,7.16,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Harbhajan Singh,9.0,6,0,56,1,6.22,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Yuvraj Singh,10.0,6,0,33,1,3.3,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
RA Jadeja,9.0,6,0,45,1,5.0,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
V Sehwag,2.0,6,0,17,0,8.5,Bangladesh,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Syed Rasel,9.5,6,0,58,1,6.1,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Abdur Razzak,9.0,6,0,66,0,7.33,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Rubel Hossain,9.0,6,0,60,1,6.66,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Shakib Al Hasan,10.0,6,0,45,1,4.5,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Naeem Islam,2.0,6,0,16,0,8.0,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Mahmudullah,7.0,6,0,38,0,5.42,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
Mohammad Ashraful,1.0,6,0,8,0,8.0,India,Dhaka,Thu Jan 07 00:00:00 GMT 2010
KMDN Kulasekara,10.0,6,1,48,2,4.8,Bangladesh,Dhaka,Fri Jan 08 00:00:00 GMT 2010
T Thushara,9.0,6,0,67,1,7.44,Bangladesh,Dhaka,Fri Jan 08 00:00:00 GMT 2010
S Randiv,10.0,6,1,40,2,4.0,Bangladesh,Dhaka,Fri Jan 08 00:00:00 GMT 2010
NLTC Perera,10.0,6,0,32,2,3.2,Bangladesh,Dhaka,Fri Jan 08 00:00:00 GMT 2010
HMCM Bandara,10.0,6,0,44,0,4.4,Bangladesh,Dhaka,Fri Jan 08 00:00:00 GMT 2010
TT Samaraweera,1.0,6,0,17,0,17.0,Bangladesh,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Syed Rasel,6.0,6,0,37,0,6.16,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Rubel Hossain,8.0,6,0,59,0,7.37,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Naeem Islam,5.0,6,0,35,1,7.0,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Shakib Al Hasan,8.0,6,2,27,0,3.37,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Mahmudullah,2.0,6,0,16,0,8.0,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Abdur Razzak,8.0,6,0,41,0,5.12,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Mohammad Ashraful,5.0,6,0,29,0,5.8,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
Tamim Iqbal,0.8333333333333334,6,0,7,0,8.4,Sri Lanka,Dhaka,Fri Jan 08 00:00:00 GMT 2010
S Tyagi,7.0,6,1,46,1,6.57,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
S Sreesanth,7.0,6,0,38,1,5.42,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
Z Khan,10.0,6,2,38,3,3.8,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
A Mishra,9.166666666666666,6,1,40,3,4.36,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
RA Jadeja,6.0,6,1,21,0,3.5,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
Yuvraj Singh,4.0,6,0,18,1,4.5,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
SK Raina,3.0,6,0,9,0,3.0,Sri Lanka,Dhaka,Sun Jan 10 00:00:00 GMT 2010
UWMBCA Welegedara,5.666666666666667,6,0,51,0,9.0,India,Dhaka,Sun Jan 10 00:00:00 GMT 2010
RAS Lakmal,10.0,6,0,75,0,7.5,India,Dhaka,Sun Jan 10 00:00:00 GMT 2010
T Thushara,6.0,6,0,33,1,5.5,India,Dhaka,Sun Jan 10 00:00:00 GMT 2010
S Randiv,6.0,6,0,19,0,3.16,India,Dhaka,Sun Jan 10 00:00:00 GMT 2010
NLTC Perera,5.0,6,1,32,1,6.4,India,Dhaka,Sun Jan 10 00:00:00 GMT 2010
S Tyagi,6.0,6,2,24,1,4.0,Bangladesh,Dhaka,Mon Jan 11 00:00:00 GMT 2010
S Sreesanth,8.0,6,0,53,1,6.62,Bangladesh,Dhaka,Mon Jan 11 00:00:00 GMT 2010
A Nehra,10.0,6,1,58,2,5.8,Bangladesh,Dhaka,Mon Jan 11 00:00:00 GMT 2010
A Mishra,10.0,6,0,54,0,5.4,Bangladesh,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Yuvraj Singh,10.0,6,1,33,1,3.3,Bangladesh,Dhaka,Mon Jan 11 00:00:00 GMT 2010
RA Jadeja,6.0,6,1,23,0,3.83,Bangladesh,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Syed Rasel,7.0,6,0,37,0,5.28,India,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Shafiul Islam,10.0,6,1,63,1,6.3,India,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Abdur Razzak,7.0,6,0,40,0,5.71,India,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Shakib Al Hasan,10.0,6,0,58,1,5.8,India,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Naeem Islam,8.0,6,0,35,2,4.37,India,Dhaka,Mon Jan 11 00:00:00 GMT 2010
Mahmudullah,1.0,6,0,10,0,10.0,India,Dhaka,Mon Jan 11 00:00:00 GMT 2010
KMDN Kulasekara,10.0,6,0,48,4,4.8,India,Dhaka,Wed Jan 13 00:00:00 GMT 2010
UWMBCA Welegedara,10.0,6,1,53,3,5.3,India,Dhaka,Wed Jan 13 00:00:00 GMT 2010
T Thushara,6.0,6,1,26,0,4.33,India,Dhaka,Wed Jan 13 00:00:00 GMT 2010
S Randiv,9.0,6,0,47,1,5.22,India,Dhaka,Wed Jan 13 00:00:00 GMT 2010
NLTC Perera,8.333333333333334,6,0,49,1,5.88,India,Dhaka,Wed Jan 13 00:00:00 GMT 2010
TM Dilshan,5.0,6,0,18,1,3.6,India,Dhaka,Wed Jan 13 00:00:00 GMT 2010
A Nehra,1.3333333333333333,6,0,2,1,1.5,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
S Sreesanth,9.5,6,0,72,0,7.57,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
V Kohli,1.6666666666666665,6,0,12,0,7.2,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
Z Khan,10.0,6,0,51,0,5.1,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
Harbhajan Singh,10.0,6,0,41,2,4.1,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
Yuvraj Singh,9.0,6,0,41,1,4.55,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
RA Jadeja,7.0,6,0,29,1,4.14,Sri Lanka,Dhaka,Wed Jan 13 00:00:00 GMT 2010
DE Bollinger,9.666666666666666,6,0,37,2,3.82,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
PM Siddle,8.0,6,1,48,0,6.0,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
CJ McKay,9.0,6,0,61,3,6.77,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
SR Watson,10.0,6,0,36,4,3.6,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
NM Hauritz,9.0,6,0,68,0,7.55,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
MJ Clarke,2.0,6,0,8,0,4.0,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
MEK Hussey,2.0,6,0,12,0,6.0,Pakistan,Brisbane,Fri Jan 22 00:00:00 GMT 2010
Mohammad Asif,10.0,6,1,44,1,4.4,Australia,Brisbane,Fri Jan 22 00:00:00 GMT 2010
Mohammad Amir,9.0,6,0,29,1,3.22,Australia,Brisbane,Fri Jan 22 00:00:00 GMT 2010
Naved-ul-Hasan,10.0,6,0,61,1,6.1,Australia,Brisbane,Fri Jan 22 00:00:00 GMT 2010
Shahid Afridi,10.0,6,0,66,1,6.6,Australia,Brisbane,Fri Jan 22 00:00:00 GMT 2010
Saeed Ajmal,9.5,6,0,61,0,6.42,Australia,Brisbane,Fri Jan 22 00:00:00 GMT 2010
Mohammad Amir,9.0,6,0,53,3,5.88,Australia,Sydney,Sun Jan 24 00:00:00 GMT 2010
Umar Gul,10.0,6,0,70,1,7.0,Australia,Sydney,Sun Jan 24 00:00:00 GMT 2010
Naved-ul-Hasan,7.0,6,0,47,0,6.71,Australia,Sydney,Sun Jan 24 00:00:00 GMT 2010
Shahid Afridi,10.0,6,0,35,2,3.5,Australia,Sydney,Sun Jan 24 00:00:00 GMT 2010
Saeed Ajmal,10.0,6,1,41,0,4.1,Australia,Sydney,Sun Jan 24 00:00:00 GMT 2010
Shoaib Malik,4.0,6,0,17,0,4.25,Australia,Sydney,Sun Jan 24 00:00:00 GMT 2010
DE Bollinger,9.0,6,1,19,2,2.11,Pakistan,Sydney,Sun Jan 24 00:00:00 GMT 2010
PM Siddle,8.0,6,1,23,1,2.87,Pakistan,Sydney,Sun Jan 24 00:00:00 GMT 2010
CJ McKay,7.5,6,0,15,3,2.0,Pakistan,Sydney,Sun Jan 24 00:00:00 GMT 2010
SR Watson,3.0,6,0,10,1,3.33,Pakistan,Sydney,Sun Jan 24 00:00:00 GMT 2010
NM Hauritz,7.0,6,0,45,2,6.42,Pakistan,Sydney,Sun Jan 24 00:00:00 GMT 2010
MJ Clarke,3.0,6,0,14,0,4.66,Pakistan,Sydney,Sun Jan 24 00:00:00 GMT 2010
Mohammad Asif,10.0,6,0,51,1,5.1,Australia,Adelaide,Tue Jan 26 00:00:00 GMT 2010
Umar Gul,10.0,6,1,80,2,8.0,Australia,Adelaide,Tue Jan 26 00:00:00 GMT 2010
Naved-ul-Hasan,10.0,6,0,57,2,5.7,Australia,Adelaide,Tue Jan 26 00:00:00 GMT 2010
Shahid Afridi,10.0,6,0,55,0,5.5,Australia,Adelaide,Tue Jan 26 00:00:00 GMT 2010
Saeed Ajmal,10.0,6,0,41,1,4.1,Australia,Adelaide,Tue Jan 26 00:00:00 GMT 2010
DE Bollinger,9.0,6,0,35,0,3.88,Pakistan,Adelaide,Tue Jan 26 00:00:00 GMT 2010
RJ Harris,10.0,6,0,43,5,4.3,Pakistan,Adelaide,Tue Jan 26 00:00:00 GMT 2010
SR Watson,9.0,6,0,66,1,7.33,Pakistan,Adelaide,Tue Jan 26 00:00:00 GMT 2010
CJ McKay,10.0,6,1,48,3,4.8,Pakistan,Adelaide,Tue Jan 26 00:00:00 GMT 2010
NM Hauritz,7.666666666666667,6,0,37,1,4.82,Pakistan,Adelaide,Tue Jan 26 00:00:00 GMT 2010
MJ Clarke,2.0,6,0,6,0,3.0,Pakistan,Adelaide,Tue Jan 26 00:00:00 GMT 2010
Mohammad Asif,10.0,6,1,42,3,4.2,Australia,Perth,Fri Jan 29 00:00:00 GMT 2010
Naved-ul-Hasan,10.0,6,0,70,1,7.0,Australia,Perth,Fri Jan 29 00:00:00 GMT 2010
Iftikhar Anjum,10.0,6,0,64,0,6.4,Australia,Perth,Fri Jan 29 00:00:00 GMT 2010
Shahid Afridi,10.0,6,1,44,1,4.4,Australia,Perth,Fri Jan 29 00:00:00 GMT 2010
Saeed Ajmal,10.0,6,0,55,2,5.5,Australia,Perth,Fri Jan 29 00:00:00 GMT 2010
RJ Harris,9.833333333333334,6,3,19,5,1.93,Pakistan,Perth,Fri Jan 29 00:00:00 GMT 2010
PM Siddle,6.0,6,0,31,2,5.16,Pakistan,Perth,Fri Jan 29 00:00:00 GMT 2010
CJ McKay,7.0,6,2,16,1,2.28,Pakistan,Perth,Fri Jan 29 00:00:00 GMT 2010
JR Hopes,7.0,6,0,23,0,3.28,Pakistan,Perth,Fri Jan 29 00:00:00 GMT 2010
NM Hauritz,8.0,6,0,48,1,6.0,Pakistan,Perth,Fri Jan 29 00:00:00 GMT 2010
RJ Harris,10.0,6,1,44,3,4.4,Pakistan,Perth,Sun Jan 31 00:00:00 GMT 2010
MG Johnson,10.0,6,1,42,2,4.2,Pakistan,Perth,Sun Jan 31 00:00:00 GMT 2010
CJ McKay,9.5,6,3,35,4,3.68,Pakistan,Perth,Sun Jan 31 00:00:00 GMT 2010
JR Hopes,10.0,6,1,45,0,4.5,Pakistan,Perth,Sun Jan 31 00:00:00 GMT 2010
NM Hauritz,10.0,6,0,38,0,3.8,Pakistan,Perth,Sun Jan 31 00:00:00 GMT 2010
Mohammad Asif,10.0,6,0,40,1,4.0,Australia,Perth,Sun Jan 31 00:00:00 GMT 2010
Naved-ul-Hasan,10.0,6,0,55,2,5.5,Australia,Perth,Sun Jan 31 00:00:00 GMT 2010
Iftikhar Anjum,9.333333333333334,6,1,39,1,4.17,Australia,Perth,Sun Jan 31 00:00:00 GMT 2010
Shahid Afridi,10.0,6,0,31,2,3.1,Australia,Perth,Sun Jan 31 00:00:00 GMT 2010
Shoaib Malik,10.0,6,0,48,2,4.8,Australia,Perth,Sun Jan 31 00:00:00 GMT 2010
Shahadat Hossain,9.0,6,2,56,1,6.22,New Zealand,Napier,Fri Feb 05 00:00:00 GMT 2010
Nazmul Hossain,9.0,6,1,78,0,8.66,New Zealand,Napier,Fri Feb 05 00:00:00 GMT 2010
Shafiul Islam,10.0,6,0,68,4,6.8,New Zealand,Napier,Fri Feb 05 00:00:00 GMT 2010
Shakib Al Hasan,9.0,6,0,62,1,6.88,New Zealand,Napier,Fri Feb 05 00:00:00 GMT 2010
Naeem Islam,10.0,6,0,51,1,5.1,New Zealand,Napier,Fri Feb 05 00:00:00 GMT 2010
Mahmudullah,3.0,6,0,18,0,6.0,New Zealand,Napier,Fri Feb 05 00:00:00 GMT 2010
DR Tuffey,7.0,6,1,39,1,5.57,Bangladesh,Napier,Fri Feb 05 00:00:00 GMT 2010
TG Southee,7.0,6,0,34,0,4.85,Bangladesh,Napier,Fri Feb 05 00:00:00 GMT 2010
